action,comment,condition,episode_seq,finish,ice_tower_mission_order,ice_tower_stage,increment,is_reward_mail,operator,quest_category,quest_status,quest_type,resouce_key_string,reward_qty,reward_seq,reward_type,start,_key
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 50개 먹기",questIsRewarded(50300702),503,50,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,1500,,C,0,50300703
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 70개 먹기",questIsRewarded(50300703),503,70,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50300704
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 100개 먹기",questIsRewarded(50300704),503,100,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,3,213,S,0,50300705
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 150개 먹기",questIsRewarded(50300705),503,150,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50300706
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 200개 먹기",questIsRewarded(50300706),503,200,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,3500,,C,0,50300707
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 300개 먹기",questIsRewarded(50300707),503,300,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,1,215,S,0,50300708
AFTER_PLAY,"[이 구역의 대식가]
왕곰젤리 400개 먹기",questIsRewarded(50300708),503,400,,,#kingBearJelly,,MAX,0,1,NORMAL,1play,4500,,C,0,50300709
AFTER_PLAY,"[장애물 파괴자]
장애물 5000개 파괴하기",questIsRewarded(50300809),503,5000,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,1,,G,0,50300800
AFTER_PLAY,"[장애물 파괴자]
장애물 100개 파괴하기",,503,100,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,500,,C,0,50300801
AFTER_PLAY,"[장애물 파괴자]
장애물 200개 파괴하기",questIsRewarded(50300801),503,200,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,2,213,S,0,50300802
AFTER_PLAY,"[장애물 파괴자]
장애물 400개 파괴하기",questIsRewarded(50300802),503,400,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,1500,,C,0,50300803
AFTER_PLAY,"[장애물 파괴자]
장애물 700개 파괴하기",questIsRewarded(50300803),503,700,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,3000,,C,0,50300804
AFTER_PLAY,"[장애물 파괴자]
장애물 1000개 파괴하기",questIsRewarded(50300804),503,1000,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,2500,,C,0,50300805
AFTER_PLAY,"[장애물 파괴자]
장애물 1500개 파괴하기",questIsRewarded(50300805),503,1500,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,3,213,S,0,50300806
AFTER_PLAY,"[장애물 파괴자]
장애물 2000개 파괴하기",questIsRewarded(50300806),503,2000,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,3500,,C,0,50300807
AFTER_PLAY,"[장애물 파괴자]
장애물 3000개 파괴하기",questIsRewarded(50300807),503,3000,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,1,215,S,0,50300808
AFTER_PLAY,"[장애물 파괴자]
장애물 4000개 파괴하기",questIsRewarded(50300808),503,4000,,,#destroyObstacle,,MAX,0,1,NORMAL,1play,4500,,C,0,50300809
AFTER_PLAY,"[존재감 제로]
장애물 100개 통과하기",,503,100,,,#passThroughObstacle,,MAX,0,1,NORMAL,1play,500,,C,0,50300901
AFTER_PLAY,"[존재감 제로]
장애물 200개 통과하기",questIsRewarded(50300901),503,200,,,#passThroughObstacle,,MAX,0,1,NORMAL,1play,1000,,C,0,50300902
AFTER_PLAY,"[존재감 제로]
장애물 400개 통과하기",questIsRewarded(50300902),503,400,,,#passThroughObstacle,,MAX,0,1,NORMAL,1play,2,213,S,0,50300903
AFTER_PLAY,"[존재감 제로]
장애물 700개 통과하기",questIsRewarded(50300903),503,700,,,#passThroughObstacle,,MAX,0,1,NORMAL,1play,3000,,C,0,50300904
AFTER_PLAY,"[존재감 제로]
장애물 1000개 통과하기",questIsRewarded(50300904),503,1000,,,#passThroughObstacle,,MAX,0,1,NORMAL,1play,2500,,C,0,50300905
AFTER_PLAY,"[존재감 제로]
장애물 1500개 통과하기",questIsRewarded(50300905),503,1500,,,#passThroughObstacle,,MAX,0,1,NORMAL,1play,3000,,C,0,50300906
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 2번 부딪히기",,503,2,,,#collision,,MAX,0,1,NORMAL,1play,500,,C,0,50301001
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 4번 부딪히기",questIsRewarded(50301001),503,4,,,#collision,,MAX,0,1,NORMAL,1play,1000,,C,0,50301002
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 7번 부딪히기",questIsRewarded(50301002),503,7,,,#collision,,MAX,0,1,NORMAL,1play,1500,,C,0,50301003
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 10번 부딪히기",questIsRewarded(50301003),503,10,,,#collision,,MAX,0,1,NORMAL,1play,3000,,C,0,50301004
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 15번 부딪히기",questIsRewarded(50301004),503,15,,,#collision,,MAX,0,1,NORMAL,1play,2500,,C,0,50301005
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 20번 부딪히기",questIsRewarded(50301005),503,20,,,#collision,,MAX,0,1,NORMAL,1play,3,213,S,0,50301006
AFTER_PLAY,"[아프니까 쿠키다]
장애물에 30번 부딪히기",questIsRewarded(50301006),503,30,,,#collision,,MAX,0,1,NORMAL,1play,3500,,C,0,50301007
AFTER_PLAY,"[번지왕]
구멍에 3번 빠지기",,503,3,,,#fallToHole,,MAX,0,1,NORMAL,1play,500,,C,0,50301101
AFTER_PLAY,"[번지왕]
구멍에 6번 빠지기",questIsRewarded(50301101),503,6,,,#fallToHole,,MAX,0,1,NORMAL,1play,1000,,C,0,50301102
AFTER_PLAY,"[번지왕]
구멍에 10번 빠지기",questIsRewarded(50301102),503,10,,,#fallToHole,,MAX,0,1,NORMAL,1play,1500,,C,0,50301103
AFTER_PLAY,"[번지왕]
구멍에 15번 빠지기",questIsRewarded(50301103),503,15,,,#fallToHole,,MAX,0,1,NORMAL,1play,3000,,C,0,50301104
AFTER_PLAY,"[번지왕]
구멍에 20번 빠지기",questIsRewarded(50301104),503,20,,,#fallToHole,,MAX,0,1,NORMAL,1play,3,213,S,0,50301105
AFTER_PLAY,"[번지왕]
구멍에 25번 빠지기",questIsRewarded(50301105),503,25,,,#fallToHole,,MAX,0,1,NORMAL,1play,3000,,C,0,50301106
AFTER_PLAY,"[번지왕]
구멍에 30번 빠지기",questIsRewarded(50301106),503,30,,,#fallToHole,,MAX,0,1,NORMAL,1play,1,215,S,0,50301107
AFTER_PLAY,"[오르락내리락]
보너스타임에 3번 가기",,503,3,,,#enterBonusTime,,MAX,0,1,NORMAL,1play,500,,C,0,50301201
AFTER_PLAY,"[오르락내리락]
보너스타임에 6번 가기",questIsRewarded(50301201),503,6,,,#enterBonusTime,,MAX,0,1,NORMAL,1play,1000,,C,0,50301202
AFTER_PLAY,"[오르락내리락]
보너스타임에 10번 가기",questIsRewarded(50301202),503,10,,,#enterBonusTime,,MAX,0,1,NORMAL,1play,2,213,S,0,50301203
AFTER_PLAY,"[오르락내리락]
보너스타임에 15번 가기",questIsRewarded(50301203),503,15,,,#enterBonusTime,,MAX,0,1,NORMAL,1play,3000,,C,0,50301204
AFTER_PLAY,"[오르락내리락]
보너스타임에 20번 가기",questIsRewarded(50301204),503,20,,,#enterBonusTime,,MAX,0,1,NORMAL,1play,2500,,C,0,50301205
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 500초 동안 있기",questIsRewarded(50301309),503,500,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,1,,G,0,50301300
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 25초 동안 있기",,503,25,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,500,,C,0,50301301
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 50초 동안 있기",questIsRewarded(50301301),503,50,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,1000,,C,0,50301302
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 100초 동안 있기",questIsRewarded(50301302),503,100,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,1500,,C,0,50301303
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 150초 동안 있기",questIsRewarded(50301303),503,150,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,3000,,C,0,50301304
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 200초 동안 있기",questIsRewarded(50301304),503,200,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,2500,,C,0,50301305
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 250초 동안 있기",questIsRewarded(50301305),503,250,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,3,213,S,0,50301306
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 300초 동안 있기",questIsRewarded(50301306),503,300,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,3500,,C,0,50301307
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 350초 동안 있기",questIsRewarded(50301307),503,350,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,4000,,C,0,50301308
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 400초 동안 있기",questIsRewarded(50301308),503,400,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,1,215,S,0,50301309
AFTER_PLAY,"[포기를 모르는 쿠키]
1000초 동안 달리기",questIsRewarded(50301409),503,1000,,,#playTime,,MAX,0,1,NORMAL,1play,1,,G,0,50301400
AFTER_PLAY,"[포기를 모르는 쿠키]
30초 동안 달리기",,503,30,,,#playTime,,MAX,0,1,NORMAL,1play,500,,C,0,50301401
AFTER_PLAY,"[포기를 모르는 쿠키]
60초 동안 달리기",questIsRewarded(50301401),503,60,,,#playTime,,MAX,0,1,NORMAL,1play,1000,,C,0,50301402
AFTER_PLAY,"[포기를 모르는 쿠키]
100초 동안 달리기",questIsRewarded(50301402),503,100,,,#playTime,,MAX,0,1,NORMAL,1play,1500,,C,0,50301403
AFTER_PLAY,"[포기를 모르는 쿠키]
200초 동안 달리기",questIsRewarded(50301403),503,200,,,#playTime,,MAX,0,1,NORMAL,1play,3000,,C,0,50301404
AFTER_PLAY,"[포기를 모르는 쿠키]
300초 동안 달리기",questIsRewarded(50301404),503,300,,,#playTime,,MAX,0,1,NORMAL,1play,3,213,S,0,50301405
AFTER_PLAY,"[포기를 모르는 쿠키]
400초 동안 달리기",questIsRewarded(50301405),503,400,,,#playTime,,MAX,0,1,NORMAL,1play,3000,,C,0,50301406
AFTER_PLAY,"[포기를 모르는 쿠키]
500초 동안 달리기",questIsRewarded(50301406),503,500,,,#playTime,,MAX,0,1,NORMAL,1play,3500,,C,0,50301407
AFTER_PLAY,"[포기를 모르는 쿠키]
600초 동안 달리기",questIsRewarded(50301407),503,600,,,#playTime,,MAX,0,1,NORMAL,1play,4000,,C,0,50301408
AFTER_PLAY,"[포기를 모르는 쿠키]
800초 동안 달리기",questIsRewarded(50301408),503,800,,,#playTime,,MAX,0,1,NORMAL,1play,1,215,S,0,50301409
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 5개 먹기",,503,5,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50301501
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 6개 먹기",questIsRewarded(50301501),503,6,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50301502
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 7개 먹기",questIsRewarded(50301502),503,7,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,50301503
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 8개 먹기",questIsRewarded(50301503),503,8,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,1,215,S,0,50301504
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 3번 하기",,503,3,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2,213,S,0,50301601
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 6번 하기",questIsRewarded(50301601),503,6,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1000,,C,0,50301602
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 9번 하기",questIsRewarded(50301602),503,9,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,50301603
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 12번 하기",questIsRewarded(50301603),503,12,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2000,,C,0,50301604
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 15번 하기",questIsRewarded(50301604),503,15,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2500,,C,0,50301605
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 18번 하기",questIsRewarded(50301605),503,18,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,50301606
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 20번 하기",questIsRewarded(50301606),503,20,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,215,S,0,50301607
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 22번 하기",questIsRewarded(50301607),503,22,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,,G,0,50301608
AFTER_PLAY,"[코인 마니아]
50000코인 획득하기",questIsRewarded(50301709),503,50000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,,G,0,50301700
AFTER_PLAY,"[코인 마니아]
2000코인 획득하기",,503,2000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,500,,C,0,50301701
AFTER_PLAY,"[코인 마니아]
4000코인 획득하기",questIsRewarded(50301701),503,4000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1000,,C,0,50301702
AFTER_PLAY,"[코인 마니아]
6000코인 획득하기",questIsRewarded(50301702),503,6000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2,213,S,0,50301703
AFTER_PLAY,"[코인 마니아]
8000코인 획득하기",questIsRewarded(50301703),503,8000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,50301704
AFTER_PLAY,"[코인 마니아]
10000코인 획득하기",questIsRewarded(50301704),503,10000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2500,,C,0,50301705
AFTER_PLAY,"[코인 마니아]
15000코인 획득하기",questIsRewarded(50301705),503,15000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,50301706
AFTER_PLAY,"[코인 마니아]
20000코인 획득하기",questIsRewarded(50301706),503,20000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3500,,C,0,50301707
AFTER_PLAY,"[코인 마니아]
30000코인 획득하기",questIsRewarded(50301707),503,30000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,215,S,0,50301708
AFTER_PLAY,"[코인 마니아]
40000코인 획득하기",questIsRewarded(50301708),503,40000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,4500,,C,0,50301709
AFTER_PLAY,"[엄청난 점수다]
점수 100만점 획득하기",,503,1000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301801
AFTER_PLAY,"[엄청난 점수다]
점수 300만점 획득하기",questIsRewarded(50301801),503,3000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301802
AFTER_PLAY,"[엄청난 점수다]
점수 500만점 획득하기",questIsRewarded(50301802),503,5000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,50301803
AFTER_PLAY,"[엄청난 점수다]
점수 1000만점 획득하기",questIsRewarded(50301803),503,10000000,,,#score,,MAX,0,1,NORMAL,1play,1,853,S,0,50301804
AFTER_PLAY,"[엄청난 점수다]
점수 1500만점 획득하기",questIsRewarded(50301804),503,15000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301805
AFTER_PLAY,"[엄청난 점수다]
점수 2000만점 획득하기",questIsRewarded(50301805),503,20000000,,,#score,,MAX,0,1,NORMAL,1play,3,213,S,0,50301806
AFTER_PLAY,"[엄청난 점수다]
점수 3000만점 획득하기",questIsRewarded(50301806),503,30000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301807
AFTER_PLAY,"[엄청난 점수다]
점수 4000만점 획득하기",questIsRewarded(50301807),503,40000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301808
AFTER_PLAY,"[엄청난 점수다]
점수 5000만점 획득하기",questIsRewarded(50301808),503,50000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,50301809
AFTER_PLAY,"[엄청난 점수다]
점수 6000만점 획득하기",questIsRewarded(50301809),503,60000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301810
AFTER_PLAY,"[엄청난 점수다]
점수 7000만점 획득하기",questIsRewarded(50301810),503,70000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301811
AFTER_PLAY,"[엄청난 점수다]
점수 8000만점 획득하기",questIsRewarded(50301811),503,80000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301812
AFTER_PLAY,"[엄청난 점수다]
점수 9000만점 획득하기",questIsRewarded(50301812),503,90000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,50301813
AFTER_PLAY,"[엄청난 점수다]
점수 1억점 획득하기",questIsRewarded(50301813),503,100000000,,,#score,,MAX,0,1,NORMAL,1play,1,,G,0,50301814
AFTER_PLAY,"[좋은 경험이었다]
경험치 1000 획득하기",,503,1000,,,#earnedExp,,MAX,0,1,NORMAL,1play,500,,C,0,50301901
AFTER_PLAY,"[좋은 경험이었다]
경험치 2000 획득하기",questIsRewarded(50301901),503,2000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1000,,C,0,50301902
AFTER_PLAY,"[좋은 경험이었다]
경험치 4000 획득하기",questIsRewarded(50301902),503,4000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2,213,S,0,50301903
AFTER_PLAY,"[좋은 경험이었다]
경험치 8000 획득하기",questIsRewarded(50301903),503,8000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2000,,C,0,50301904
AFTER_PLAY,"[좋은 경험이었다]
경험치 12000 획득하기",questIsRewarded(50301904),503,12000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,215,S,0,50301905
AFTER_PLAY,"[좋은 경험이었다]
경험치 16000 획득하기",questIsRewarded(50301905),503,16000,,,#earnedExp,,MAX,0,1,NORMAL,1play,3000,,C,0,50301906
AFTER_PLAY,"[좋은 경험이었다]
경험치 20000 획득하기",questIsRewarded(50301906),503,20000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,,G,0,50301907
AFTER_PLAY,"[점프킹]
점프 1,000번 하기",,503,1000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,50302101
AFTER_PLAY,"[점프킹]
점프 5000번 하기",after(50302101),503,5000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,50302102
AFTER_PLAY,"[점프킹]
점프 10000번 하기",after(50302102),503,10000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2,213,S,0,50302103
AFTER_PLAY,"[점프킹]
점프 20000번 하기",after(50302103),503,20000,,,#totalJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302104
AFTER_PLAY,"[점프킹]
점프 40000번 하기",after(50302104),503,40000,,,#totalJump,,ADD,0,1,NORMAL,accrue,5000,,C,0,50302105
AFTER_PLAY,"[점프킹]
점프 50000번 하기",after(50302105),503,50000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,50302106
AFTER_PLAY,"[점프킹]
점프 100000번 하기",after(50302106),503,100000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,,G,0,50302107
AFTER_PLAY,"[쩜프킹]
2단 점프 1000번 하기",,503,1000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,50302201
AFTER_PLAY,"[쩜프킹]
2단 점프 5000번 하기",after(50302201),503,5000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,50302202
AFTER_PLAY,"[쩜프킹]
2단 점프 10000번 하기",after(50302202),503,10000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,3000,,C,0,50302203
AFTER_PLAY,"[쩜프킹]
2단 점프 20000번 하기",after(50302203),503,20000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302204
AFTER_PLAY,"[쩜프킹]
2단 점프 40000번 하기",after(50302204),503,40000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,50302205
AFTER_PLAY,"[쩜프킹]
2단 점프 50000번 하기",after(50302205),503,50000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302206
AFTER_PLAY,"[쩜프킹]
2단 점프 100000번 하기",after(50302206),503,100000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,,G,0,50302207
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 10000초 동안 하기",after(50302309),503,10000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,,G,0,50302300
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 500초 동안 하기",,503,500,,,#slideTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,50302301
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 1000초 동안 하기",after(50302301),503,1000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,50302302
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 2000초 동안 하기",after(50302302),503,2000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,50302303
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 4000초 동안 하기",after(50302303),503,4000,,,#slideTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,50302304
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 5000초 동안 하기",after(50302304),503,5000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302305
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 6000초 동안 하기",after(50302305),503,6000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302306
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 7000초 동안 하기",after(50302306),503,7000,,,#slideTime,,ADD,0,1,NORMAL,accrue,7000,,C,0,50302307
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 8000초 동안 하기",after(50302307),503,8000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,215,S,0,50302308
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 9000초 동안 하기",after(50302308),503,9000,,,#slideTime,,ADD,0,1,NORMAL,accrue,9000,,C,0,50302309
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 1000000개 먹기",after(50302406),503,1000000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,,G,0,50302400
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 50000개 먹기",,503,50000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1000,,C,0,50302401
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 100000개 먹기",after(50302401),503,100000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,2,213,S,0,50302402
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 200000개 먹기",after(50302402),503,200000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,3000,,C,0,50302403
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 300000개 먹기",after(50302403),503,300000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302404
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 400000개 먹기",after(50302404),503,400000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,5000,,C,0,50302405
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 500000개 먹기",after(50302405),503,500000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,215,S,0,50302406
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 50000개 먹기",,503,50000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,50302501
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 100000개 먹기",after(50302501),503,100000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,50302502
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 200000개 먹기",after(50302502),503,200000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,50302503
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 300000개 먹기",after(50302503),503,300000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302504
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 400000개 먹기",after(50302504),503,400000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,50302505
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 500000개 먹기",after(50302505),503,500000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,50302506
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 1000000개 먹기",after(50302506),503,1000000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,50302507
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 25000개 먹기",,503,25000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,50302601
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 50000개 먹기",after(50302601),503,50000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,50302602
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 100000개 먹기",after(50302602),503,100000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,50302603
